date,temperature,humidity
2022-06-18 12:00:00,18.112615917793228,29
2022-06-18 12:30:00,18.296307234073446,21
2022-06-18 13:00:00,23.509998563795428,69
2022-06-18 13:30:00,17.436522497040464,72
2022-06-18 14:00:00,19.465047090110406,27
2022-06-18 14:30:00,21.781569703294927,37
2022-06-18 15:00:00,21.55708541321358,70
2022-06-18 15:30:00,19.030408083812688,20
2022-06-18 16:00:00,21.43667015396845,63
2022-06-18 16:30:00,18.9362799398682,56
2022-06-18 17:00:00,17.452223992789907,77
2022-06-18 17:30:00,23.589834871185577,62
2022-06-18 18:00:00,18.59318173681042,69
2022-06-18 18:30:00,23.70974512559077,39
2022-06-18 19:00:00,18.403380390720088,47
2022-06-18 19:30:00,24.0242458206875,29
2022-06-18 20:00:00,22.984863844986506,26
2022-06-18 20:30:00,18.065979586138912,40
2022-06-18 21:00:00,20.314834543147143,45
2022-06-18 21:30:00,23.021881220846282,24
2022-06-18 22:00:00,19.847568517924454,64
2022-06-18 22:30:00,19.903603340667345,21
2022-06-18 23:00:00,19.318045592286516,36
2022-06-18 23:30:00,17.91505976741142,25
2022-06-19 00:00:00,21.97268337253244,60
2022-06-19 00:30:00,23.237201820062573,29
2022-06-19 01:00:00,24.7262549269372,75
2022-06-19 01:30:00,20.58280204526955,50
2022-06-19 02:00:00,23.39268956267459,61
2022-06-19 02:30:00,19.99660593464632,38
2022-06-19 03:00:00,24.665597098821983,77
2022-06-19 03:30:00,24.7352594920525,21
2022-06-19 04:00:00,18.21460271543553,35
2022-06-19 04:30:00,21.889795196595216,73
2022-06-19 05:00:00,22.1014610936106,46
2022-06-19 05:30:00,21.42076898875977,60
2022-06-19 06:00:00,24.655951994273927,66
2022-06-19 06:30:00,23.891911406774657,27
2022-06-19 07:00:00,17.0644241277975,21
2022-06-19 07:30:00,21.72174521890206,46
2022-06-19 08:00:00,22.563003671876864,74
2022-06-19 08:30:00,18.775591812865525,32
2022-06-19 09:00:00,18.024095264374893,24
2022-06-19 09:30:00,18.4449911445762,36
2022-06-19 10:00:00,17.78875783895498,71
2022-06-19 10:30:00,24.796652499982237,29
2022-06-19 11:00:00,17.40043661854486,44
2022-06-19 11:30:00,18.859605008451457,54
2022-06-19 12:00:00,18.024184892537072,50
2022-06-19 12:30:00,18.310089441536515,66
2022-06-19 13:00:00,23.276676561010007,40
2022-06-19 13:30:00,19.415102478236612,43
2022-06-19 14:00:00,23.743059294855975,44
2022-06-19 14:30:00,23.611774465950642,45
2022-06-19 15:00:00,23.13255519434491,66
2022-06-19 15:30:00,17.71520142137529,53
2022-06-19 16:00:00,18.312655331265866,40
2022-06-19 16:30:00,20.461714918400776,43
2022-06-19 17:00:00,21.79552413149814,60
2022-06-19 17:30:00,24.037305994599862,46
2022-06-19 18:00:00,23.817374364961644,57
2022-06-19 18:30:00,22.085345198255915,65
2022-06-19 19:00:00,20.495075643470486,21
2022-06-19 19:30:00,20.289239478393306,74
2022-06-19 20:00:00,22.630582169632305,42
2022-06-19 20:30:00,19.143958273891126,61
2022-06-19 21:00:00,18.894089983847998,24
2022-06-19 21:30:00,19.046606948584472,48
2022-06-19 22:00:00,23.773155008486977,74
2022-06-19 22:30:00,18.748207630955214,34
2022-06-19 23:00:00,23.10262357046386,78
2022-06-19 23:30:00,19.56020560597995,74
2022-06-20 00:00:00,17.200290799383332,43
2022-06-20 00:30:00,20.849618278982113,26
2022-06-20 01:00:00,18.137704053724903,39
2022-06-20 01:30:00,22.064602542736655,80
2022-06-20 02:00:00,21.35007594124117,57
2022-06-20 02:30:00,18.176035405916014,42
2022-06-20 03:00:00,18.96444092151588,22
2022-06-20 03:30:00,24.05996544213177,51
2022-06-20 04:00:00,21.423229531370808,68
2022-06-20 04:30:00,17.706860674485668,76
2022-06-20 05:00:00,24.7677029656098,61
2022-06-20 05:30:00,24.78830064606161,30
2022-06-20 06:00:00,22.96252077564941,48
2022-06-20 06:30:00,20.661637482033907,62
2022-06-20 07:00:00,17.899242595760942,51
2022-06-20 07:30:00,24.10285897454215,67
2022-06-20 08:00:00,23.015301469216332,70
2022-06-20 08:30:00,19.12609061068389,69
2022-06-20 09:00:00,24.67665127582578,38
2022-06-20 09:30:00,17.10663619458076,66
2022-06-20 10:00:00,23.701229822126482,27
2022-06-20 10:30:00,21.940579114272513,35
2022-06-20 11:00:00,24.310104172059674,71
2022-06-20 11:30:00,18.69370600002835,38
2022-06-20 12:00:00,21.927890886535344,31
2022-06-20 12:30:00,24.15046751085645,29
2022-06-20 13:00:00,21.374205971455744,74
2022-06-20 13:30:00,20.420908590086686,23
2022-06-20 14:00:00,19.35053223140722,34
2022-06-20 14:30:00,18.975173990350953,65
2022-06-20 15:00:00,22.77065902114135,40
2022-06-20 15:30:00,17.476370467728792,68
2022-06-20 16:00:00,18.174236930439733,35
2022-06-20 16:30:00,17.31915618633073,66
2022-06-20 17:00:00,19.246221307828094,74
2022-06-20 17:30:00,17.26991380126039,56
2022-06-20 18:00:00,23.625936258818744,46
2022-06-20 18:30:00,23.361481039961944,41
2022-06-20 19:00:00,19.238807275522802,53
2022-06-20 19:30:00,21.332415490705326,53
2022-06-20 20:00:00,18.021555027450237,25
2022-06-20 20:30:00,18.1939593314281,42
2022-06-20 21:00:00,19.328683587000924,22
2022-06-20 21:30:00,17.20191297533326,76
2022-06-20 22:00:00,22.405710466818945,65
2022-06-20 22:30:00,23.15288044455598,48
2022-06-20 23:00:00,22.97641117050415,67
2022-06-20 23:30:00,20.97927255010039,71
2022-06-21 00:00:00,17.185845462126082,63
2022-06-21 00:30:00,23.974142962134813,76
2022-06-21 01:00:00,23.154569517271145,25
2022-06-21 01:30:00,24.54594485598516,23
2022-06-21 02:00:00,21.420218169008542,52
2022-06-21 02:30:00,23.51639638395398,72
2022-06-21 03:00:00,19.307864854096547,71
2022-06-21 03:30:00,19.96660095442263,73
2022-06-21 04:00:00,19.281824507113054,80
2022-06-21 04:30:00,22.82261751715566,23
2022-06-21 05:00:00,19.306771572536054,28
2022-06-21 05:30:00,23.633349324729434,71
2022-06-21 06:00:00,17.202290294869194,47
2022-06-21 06:30:00,21.21251176664899,67
2022-06-21 07:00:00,20.02592612556428,28
2022-06-21 07:30:00,19.598425044834258,28
2022-06-21 08:00:00,24.51915253909732,33
2022-06-21 08:30:00,23.415802895463557,28
2022-06-21 09:00:00,20.724864596396067,50
2022-06-21 09:30:00,22.449469696271073,50
2022-06-21 10:00:00,17.567096175363908,24
2022-06-21 10:30:00,21.154104901049315,78
2022-06-21 11:00:00,22.285888009481244,30
2022-06-21 11:30:00,20.513184334995916,30
2022-06-21 12:00:00,20.964791083306967,31
2022-06-21 12:30:00,17.68955305575418,30
2022-06-21 13:00:00,24.45793959985159,27
2022-06-21 13:30:00,21.46974315374621,48
2022-06-21 14:00:00,23.732496849543224,68
2022-06-21 14:30:00,20.410028325126866,33
2022-06-21 15:00:00,20.81962283416267,26
2022-06-21 15:30:00,17.40884599666092,44
2022-06-21 16:00:00,17.854408312582486,26
2022-06-21 16:30:00,19.445263499962557,42
2022-06-21 17:00:00,24.137414432901206,70
2022-06-21 17:30:00,24.965431909931084,62
2022-06-21 18:00:00,17.734259726420174,22
2022-06-21 18:30:00,18.245472048214697,63
2022-06-21 19:00:00,18.400767562087864,73
2022-06-21 19:30:00,20.650003251662298,35
2022-06-21 20:00:00,20.115356968585584,63
2022-06-21 20:30:00,20.486760696244197,63
2022-06-21 21:00:00,22.065857870937826,23
2022-06-21 21:30:00,24.791245887956755,42
2022-06-21 22:00:00,17.3183401559968,74
2022-06-21 22:30:00,18.453163860841567,40
2022-06-21 23:00:00,20.48521364474911,56
2022-06-21 23:30:00,22.28030272138026,29
2022-06-22 00:00:00,22.200777403703427,74
2022-06-22 00:30:00,23.65927856301927,25
2022-06-22 01:00:00,20.009088876732452,67
2022-06-22 01:30:00,23.10245428505077,60
2022-06-22 02:00:00,23.22855933913261,24
2022-06-22 02:30:00,21.96800694832427,66
2022-06-22 03:00:00,23.571202004003148,63
2022-06-22 03:30:00,22.93913685192315,47
2022-06-22 04:00:00,23.471963530030575,67
2022-06-22 04:30:00,22.609200940559298,59
2022-06-22 05:00:00,23.53988129888151,72
2022-06-22 05:30:00,20.73684909532057,54
2022-06-22 06:00:00,19.745382832038743,22
2022-06-22 06:30:00,23.51133802372441,36
2022-06-22 07:00:00,18.667579391883514,77
2022-06-22 07:30:00,23.260193754202113,68
2022-06-22 08:00:00,24.51150841091159,24
2022-06-22 08:30:00,18.002699820073495,49
2022-06-22 09:00:00,19.509431731911306,26
2022-06-22 09:30:00,19.714865199809594,65
2022-06-22 10:00:00,20.239259065918276,26
2022-06-22 10:30:00,24.399704163540786,58
2022-06-22 11:00:00,19.26863526077681,52
2022-06-22 11:30:00,17.79337672660028,35
2022-06-22 12:00:00,17.14871008232114,61
2022-06-22 12:30:00,19.344150164205438,67
2022-06-22 13:00:00,17.514402208424876,63
2022-06-22 13:30:00,21.50746429315157,35
2022-06-22 14:00:00,23.255096611524976,65
2022-06-22 14:30:00,23.176984526055538,63
2022-06-22 15:00:00,23.516297066864542,41
2022-06-22 15:30:00,24.657316612139635,72
2022-06-22 16:00:00,17.04861861799185,30
2022-06-22 16:30:00,18.67064192573823,78
2022-06-22 17:00:00,22.806693097912856,41
2022-06-22 17:30:00,20.06953109955931,31
2022-06-22 18:00:00,22.382917417433255,78
2022-06-22 18:30:00,19.392445697826606,55
2022-06-22 19:00:00,20.28452760381312,70
2022-06-22 19:30:00,24.09136058322319,36
2022-06-22 20:00:00,18.828962108831934,42
2022-06-22 20:30:00,19.895972377444448,72
2022-06-22 21:00:00,19.94851248732111,71
2022-06-22 21:30:00,17.88820452315852,45
2022-06-22 22:00:00,17.733600964015658,42
2022-06-22 22:30:00,17.125200158880823,28
2022-06-22 23:00:00,24.8970615999094,22
2022-06-22 23:30:00,22.065115193095302,45
2022-06-23 00:00:00,24.220803414351007,80
2022-06-23 00:30:00,23.049556196849316,34
2022-06-23 01:00:00,20.85829654893736,29
2022-06-23 01:30:00,21.829772882269808,27
2022-06-23 02:00:00,23.929947502326907,58
2022-06-23 02:30:00,21.058394165056868,31
2022-06-23 03:00:00,24.531787212756573,76
2022-06-23 03:30:00,24.697813690588692,63
2022-06-23 04:00:00,18.602301370916866,77
2022-06-23 04:30:00,20.18849912201365,77
2022-06-23 05:00:00,21.736727606913906,26
2022-06-23 05:30:00,17.1688157037083,42
2022-06-23 06:00:00,20.57815860420134,66
2022-06-23 06:30:00,21.0971892739419,37
2022-06-23 07:00:00,21.35026137625684,27
2022-06-23 07:30:00,20.49610799032987,76
2022-06-23 08:00:00,18.63619117809742,74
2022-06-23 08:30:00,17.17973024102968,60
2022-06-23 09:00:00,24.19399641784951,79
2022-06-23 09:30:00,19.260095275184582,73
2022-06-23 10:00:00,22.913723058131513,28
2022-06-23 10:30:00,24.885786472205954,78
2022-06-23 11:00:00,23.674293931394995,24
2022-06-23 11:30:00,20.382406778193094,38
2022-06-23 12:00:00,21.305306935428796,32
2022-06-23 12:30:00,24.457244691245894,71
2022-06-23 13:00:00,17.186310231361496,42
2022-06-23 13:30:00,18.90740877163575,22
2022-06-23 14:00:00,19.834560672484926,34
2022-06-23 14:30:00,18.754997401874693,62
2022-06-23 15:00:00,20.731637771703937,77
2022-06-23 15:30:00,17.511330398587994,34
2022-06-23 16:00:00,22.741793716411387,55
2022-06-23 16:30:00,21.39574663679317,33
2022-06-23 17:00:00,20.35147007672837,80
2022-06-23 17:30:00,18.12322094251487,79
2022-06-23 18:00:00,22.92893308587313,49
2022-06-23 18:30:00,24.87809126061462,20
2022-06-23 19:00:00,17.49835760519936,35
2022-06-23 19:30:00,21.583720881209082,69
2022-06-23 20:00:00,20.790432049668034,58
2022-06-23 20:30:00,24.907407752096496,70
2022-06-23 21:00:00,23.55310710743965,79
2022-06-23 21:30:00,20.482883324955193,47
2022-06-23 22:00:00,20.750930158397253,32
2022-06-23 22:30:00,22.36138819460698,51
2022-06-23 23:00:00,23.630037450671246,49
2022-06-23 23:30:00,22.08455510406771,62
2022-06-24 00:00:00,22.90497282336308,59
2022-06-24 00:30:00,19.16067271903461,49
2022-06-24 01:00:00,21.416600092799307,75
2022-06-24 01:30:00,18.66699717748643,77
2022-06-24 02:00:00,24.491422251741607,47
2022-06-24 02:30:00,17.476482376033005,56
2022-06-24 03:00:00,21.410034995378844,30
2022-06-24 03:30:00,23.94764400850182,28
2022-06-24 04:00:00,20.561728890618763,54
2022-06-24 04:30:00,24.337543237497407,56
2022-06-24 05:00:00,17.868625971684594,43
2022-06-24 05:30:00,17.910512579950918,25
2022-06-24 06:00:00,19.132680838035906,60
2022-06-24 06:30:00,19.19457611154741,43
2022-06-24 07:00:00,19.036233424589703,72
2022-06-24 07:30:00,21.597758759261563,71
2022-06-24 08:00:00,18.457450219209594,54
2022-06-24 08:30:00,19.78121512141896,73
2022-06-24 09:00:00,24.887519986041337,75
2022-06-24 09:30:00,21.05573788328372,40
2022-06-24 10:00:00,19.61783687220777,67
2022-06-24 10:30:00,20.85597081550803,30
2022-06-24 11:00:00,17.740410431465225,57
2022-06-24 11:30:00,18.923390202872202,49
2022-06-24 12:00:00,22.764832627751517,33
2022-06-24 12:30:00,18.046646793216073,67
2022-06-24 13:00:00,18.252754681413876,78
2022-06-24 13:30:00,22.080659039341494,45
2022-06-24 14:00:00,21.986861100984505,60
2022-06-24 14:30:00,18.18170757943983,64
2022-06-24 15:00:00,20.231415429513834,56
2022-06-24 15:30:00,18.098940508181137,64
2022-06-24 16:00:00,23.01902463492957,75
2022-06-24 16:30:00,21.427100792235947,61
2022-06-24 17:00:00,17.571425455930964,47
2022-06-24 17:30:00,17.043852085869695,21
2022-06-24 18:00:00,23.323088536743107,27
2022-06-24 18:30:00,22.47033117173674,74
2022-06-24 19:00:00,18.979863617534043,46
2022-06-24 19:30:00,19.24851133939047,74
2022-06-24 20:00:00,22.369783495301895,65
2022-06-24 20:30:00,18.481908804555324,28
2022-06-24 21:00:00,18.238684144833304,26
2022-06-24 21:30:00,22.25786034911757,52
2022-06-24 22:00:00,17.768976171222175,71
2022-06-24 22:30:00,24.494348459312256,63
2022-06-24 23:00:00,17.67211130159866,65
2022-06-24 23:30:00,17.727593741403226,42
2022-06-25 00:00:00,17.106010249913222,27
2022-06-25 00:30:00,17.89025801903182,25
2022-06-25 01:00:00,24.758336695288268,43
2022-06-25 01:30:00,22.015953419938874,54
2022-06-25 02:00:00,20.011833758688944,21
2022-06-25 02:30:00,24.565488815870673,68
2022-06-25 03:00:00,17.22487741191357,30
2022-06-25 03:30:00,19.74871043089647,41
2022-06-25 04:00:00,17.184539279028545,68
2022-06-25 04:30:00,24.140662341546324,57
2022-06-25 05:00:00,17.70529039225061,66
2022-06-25 05:30:00,22.659596054919454,27
2022-06-25 06:00:00,22.9244535612692,39
2022-06-25 06:30:00,24.831596406175937,69
2022-06-25 07:00:00,19.098418888152707,25
2022-06-25 07:30:00,23.460869155852862,64
2022-06-25 08:00:00,21.44332779299644,50
2022-06-25 08:30:00,23.569621609364326,54
2022-06-25 09:00:00,22.043614866904342,61
2022-06-25 09:30:00,23.860046737083444,55
2022-06-25 10:00:00,24.30677067619908,42
2022-06-25 10:30:00,17.641335511348625,28
2022-06-25 11:00:00,17.155805861604634,70
2022-06-25 11:30:00,18.236855776018146,67
2022-06-25 12:00:00,19.26398006348243,65
2022-06-25 12:30:00,17.549259726357235,68
2022-06-25 13:00:00,17.159360167819855,60
2022-06-25 13:30:00,19.620033947653393,29
2022-06-25 14:00:00,20.124789025726578,67
2022-06-25 14:30:00,17.723484200057925,50
2022-06-25 15:00:00,21.00974399423829,41
2022-06-25 15:30:00,20.43965092640518,68
2022-06-25 16:00:00,21.93586441834464,49
2022-06-25 16:30:00,17.764250654439692,70
2022-06-25 17:00:00,22.173385044983597,65
2022-06-25 17:30:00,17.187648111297907,45
2022-06-25 18:00:00,17.59952875958623,39
2022-06-25 18:30:00,21.92360703921511,34
2022-06-25 19:00:00,23.540817990032348,29
2022-06-25 19:30:00,23.617827927796853,67
2022-06-25 20:00:00,22.016994506763993,36
2022-06-25 20:30:00,17.322634044434643,75
2022-06-25 21:00:00,20.76674232652056,46
2022-06-25 21:30:00,18.660068824500385,26
2022-06-25 22:00:00,23.821634797313042,68
2022-06-25 22:30:00,24.669109358972985,76
2022-06-25 23:00:00,23.800226975351578,56
2022-06-25 23:30:00,17.689579043060697,25
2022-06-26 00:00:00,23.89776892419501,72
2022-06-26 00:30:00,21.11705721984293,32
2022-06-26 01:00:00,18.349144984168042,27
2022-06-26 01:30:00,22.230704050602103,40
2022-06-26 02:00:00,23.971494450536245,80
2022-06-26 02:30:00,17.689108319934846,26
2022-06-26 03:00:00,21.64155659215534,55
2022-06-26 03:30:00,17.761578220010037,62
2022-06-26 04:00:00,20.294412537762092,64
2022-06-26 04:30:00,21.2757083475419,24
2022-06-26 05:00:00,19.060186766325224,20
2022-06-26 05:30:00,22.993179953379922,21
2022-06-26 06:00:00,24.73636511125935,45
2022-06-26 06:30:00,20.812660723230465,30
2022-06-26 07:00:00,20.570013535281156,22
2022-06-26 07:30:00,17.867354570081062,79
2022-06-26 08:00:00,20.024705792872233,44
2022-06-26 08:30:00,20.515734189983505,59
2022-06-26 09:00:00,23.63819771014304,71
2022-06-26 09:30:00,24.416770540231465,70
2022-06-26 10:00:00,19.22952451408942,67
2022-06-26 10:30:00,19.87664254455718,80
2022-06-26 11:00:00,24.319117237532282,72
2022-06-26 11:30:00,20.15003135087288,54
2022-06-26 12:00:00,18.496853244246026,63
2022-06-26 12:30:00,17.867962493702986,36
2022-06-26 13:00:00,17.11441285724273,32
2022-06-26 13:30:00,19.657640922359654,45
2022-06-26 14:00:00,23.04026777735692,59
2022-06-26 14:30:00,20.889849194230138,47
2022-06-26 15:00:00,21.20273006937895,65
2022-06-26 15:30:00,21.851363550179855,55
2022-06-26 16:00:00,19.094561136019536,22
2022-06-26 16:30:00,20.205407568864413,49
2022-06-26 17:00:00,22.5395866359099,36
2022-06-26 17:30:00,21.005082223944278,61
2022-06-26 18:00:00,18.471098174331726,47
2022-06-26 18:30:00,17.34089986496991,52
2022-06-26 19:00:00,21.441538329244132,52
2022-06-26 19:30:00,18.625488022999956,39
2022-06-26 20:00:00,24.13170436795095,52
2022-06-26 20:30:00,23.281631128952647,24
2022-06-26 21:00:00,17.203781766657166,63
2022-06-26 21:30:00,19.989909238987114,80
2022-06-26 22:00:00,20.318391282605948,49
2022-06-26 22:30:00,23.423893260799854,30
2022-06-26 23:00:00,24.814807411110035,65
2022-06-26 23:30:00,19.87542791080048,30
2022-06-27 00:00:00,19.422164592149834,23
2022-06-27 00:30:00,18.386349132898705,22
2022-06-27 01:00:00,23.14695335631151,46
2022-06-27 01:30:00,24.39678558277011,74
2022-06-27 02:00:00,18.3080690908737,59
2022-06-27 02:30:00,17.742995591212775,32
2022-06-27 03:00:00,18.95732648342062,26
2022-06-27 03:30:00,24.331136685242598,38
2022-06-27 04:00:00,19.92398906525404,41
2022-06-27 04:30:00,19.924672277937574,52
2022-06-27 05:00:00,20.936378011800613,54
2022-06-27 05:30:00,23.813781361571127,62
2022-06-27 06:00:00,18.848782370145763,31
2022-06-27 06:30:00,20.300933365585685,23
2022-06-27 07:00:00,17.720443702454148,62
2022-06-27 07:30:00,19.214443050332207,53
2022-06-27 08:00:00,20.962784420237018,73
2022-06-27 08:30:00,19.4499452522297,73
2022-06-27 09:00:00,18.071646985883184,63
2022-06-27 09:30:00,24.32998939282232,31
2022-06-27 10:00:00,19.341281189328587,77
2022-06-27 10:30:00,19.080866221962133,55
2022-06-27 11:00:00,19.336416837735218,49
2022-06-27 11:30:00,19.233808620257218,63
2022-06-27 12:00:00,21.588307417399882,80
2022-06-27 12:30:00,23.202540368368837,36
2022-06-27 13:00:00,23.508614055494686,51
2022-06-27 13:30:00,20.05955206860157,30
2022-06-27 14:00:00,18.060863484243786,40
2022-06-27 14:30:00,19.788414623125632,74
2022-06-27 15:00:00,19.23530994658246,37
2022-06-27 15:30:00,21.04475565795692,56
2022-06-27 16:00:00,17.611510990574484,32
2022-06-27 16:30:00,24.232679695785812,51
2022-06-27 17:00:00,18.04723302053742,62
2022-06-27 17:30:00,24.069189340922485,68
2022-06-27 18:00:00,22.989376797967044,47
2022-06-27 18:30:00,17.548922488905994,63
2022-06-27 19:00:00,18.811550886301262,58
2022-06-27 19:30:00,19.400482411958766,57
2022-06-27 20:00:00,21.623472556740673,37
2022-06-27 20:30:00,17.85491157285285,80
2022-06-27 21:00:00,19.853711615896714,35
2022-06-27 21:30:00,19.496187358004335,20
2022-06-27 22:00:00,23.700564112487662,31
2022-06-27 22:30:00,19.052747167565244,80
2022-06-27 23:00:00,19.253519643284175,39
2022-06-27 23:30:00,23.463958126867837,54
2022-06-28 00:00:00,20.476135816011688,59
2022-06-28 00:30:00,17.668708791389257,70
2022-06-28 01:00:00,24.540786004193993,61
2022-06-28 01:30:00,20.119200991794333,68
2022-06-28 02:00:00,18.671641794608735,61
2022-06-28 02:30:00,19.940352145548108,72
2022-06-28 03:00:00,20.16952980607517,56
2022-06-28 03:30:00,23.417518238453162,55
2022-06-28 04:00:00,17.77185640298845,80
2022-06-28 04:30:00,18.537262814772035,56
2022-06-28 05:00:00,22.637583068219197,23
2022-06-28 05:30:00,17.966551538763454,56
2022-06-28 06:00:00,23.700978715924133,79
2022-06-28 06:30:00,19.716001442878284,59
2022-06-28 07:00:00,24.608801225349033,48
2022-06-28 07:30:00,17.682191865576677,70
2022-06-28 08:00:00,23.15741624318568,24
2022-06-28 08:30:00,23.044008227786772,31
2022-06-28 09:00:00,22.553820524880216,61
2022-06-28 09:30:00,23.15614529532761,31
2022-06-28 10:00:00,19.678402568492654,36
2022-06-28 10:30:00,19.913803222667127,76
2022-06-28 11:00:00,18.345054894142677,21
2022-06-28 11:30:00,21.60922837221617,40
2022-06-28 12:00:00,24.497362087631885,79
2022-06-28 12:30:00,21.927764585784153,38
2022-06-28 13:00:00,24.55359329864242,55
2022-06-28 13:30:00,18.353762641684142,48
2022-06-28 14:00:00,23.693510469132484,30
2022-06-28 14:30:00,22.194779477258542,63
2022-06-28 15:00:00,17.17490238238323,41
2022-06-28 15:30:00,17.166908052848534,56
2022-06-28 16:00:00,24.972815023213208,32
2022-06-28 16:30:00,19.460634526649603,36
2022-06-28 17:00:00,23.929200965736985,49
2022-06-28 17:30:00,18.436212226919395,33
2022-06-28 18:00:00,19.397851142370634,32
2022-06-28 18:30:00,22.565835839660505,72
2022-06-28 19:00:00,21.08414063949407,70
2022-06-28 19:30:00,18.03579511639935,45
2022-06-28 20:00:00,17.212048656144646,42
2022-06-28 20:30:00,23.08391813510471,49
2022-06-28 21:00:00,23.02688334714412,72
2022-06-28 21:30:00,20.18960418504055,22
2022-06-28 22:00:00,20.538921705590006,46
2022-06-28 22:30:00,20.60221664518663,65
2022-06-28 23:00:00,18.597734410885078,29
2022-06-28 23:30:00,19.90950792311047,74
2022-06-29 00:00:00,20.950545533107977,29
2022-06-29 00:30:00,21.16137693938545,59
2022-06-29 01:00:00,19.670741549938885,21
2022-06-29 01:30:00,23.298119928189415,64
2022-06-29 02:00:00,21.12061045754994,56
2022-06-29 02:30:00,18.738694637557145,77
2022-06-29 03:00:00,20.149243061849077,30
2022-06-29 03:30:00,22.737855505016086,41
2022-06-29 04:00:00,17.78363972917626,74
2022-06-29 04:30:00,24.24780503572502,53
2022-06-29 05:00:00,22.15272343222904,69
2022-06-29 05:30:00,18.300502540317474,64
2022-06-29 06:00:00,20.56552738601879,66
2022-06-29 06:30:00,24.938854561521293,54
2022-06-29 07:00:00,24.10205842602354,52
2022-06-29 07:30:00,21.16330704572509,63
2022-06-29 08:00:00,24.739588629197314,58
2022-06-29 08:30:00,20.07023056910849,31
2022-06-29 09:00:00,21.285506803009156,65
2022-06-29 09:30:00,18.82740395157355,22
2022-06-29 10:00:00,23.140670098527703,66
2022-06-29 10:30:00,18.367728868168303,40
2022-06-29 11:00:00,17.500215148773666,50
2022-06-29 11:30:00,20.361094682573587,53
2022-06-29 12:00:00,23.7990024823064,40
2022-06-29 12:30:00,23.3304323734423,47
2022-06-29 13:00:00,22.85667336459059,30
2022-06-29 13:30:00,22.177971505638965,76
2022-06-29 14:00:00,17.537349377492607,77
2022-06-29 14:30:00,18.576701919716875,61
2022-06-29 15:00:00,22.633489034333778,71
2022-06-29 15:30:00,17.77524927997041,66
2022-06-29 16:00:00,21.918540566478736,49
2022-06-29 16:30:00,20.812387426184355,35
2022-06-29 17:00:00,20.97149104489067,25
2022-06-29 17:30:00,18.567742585676736,77
2022-06-29 18:00:00,20.03815813932444,75
2022-06-29 18:30:00,22.02742800004515,25
2022-06-29 19:00:00,21.66527637202516,26
2022-06-29 19:30:00,21.889407007438233,78
2022-06-29 20:00:00,18.04821549815803,56
2022-06-29 20:30:00,17.388008879911403,47
2022-06-29 21:00:00,22.463927685769953,57
2022-06-29 21:30:00,24.813272616176032,42
2022-06-29 22:00:00,20.287631594337146,34
2022-06-29 22:30:00,24.643152790977158,67
2022-06-29 23:00:00,22.044392988122652,41
2022-06-29 23:30:00,20.774930245419934,46
2022-06-30 00:00:00,19.355975929517854,53
2022-06-30 00:30:00,18.26182270586182,38
2022-06-30 01:00:00,19.959811024078597,57
2022-06-30 01:30:00,17.207701831929175,23
2022-06-30 02:00:00,23.172145070446156,29
2022-06-30 02:30:00,24.66893292992537,78
2022-06-30 03:00:00,23.21784815303706,60
2022-06-30 03:30:00,18.744653882636097,54
2022-06-30 04:00:00,18.300997850371562,52
2022-06-30 04:30:00,24.27285851763788,45
2022-06-30 05:00:00,20.566780275769677,43
2022-06-30 05:30:00,17.314664640391705,48
2022-06-30 06:00:00,20.55521168461777,49
2022-06-30 06:30:00,19.415047481239096,37
2022-06-30 07:00:00,24.58766742102075,74
2022-06-30 07:30:00,24.480232741779215,42
2022-06-30 08:00:00,22.342708572864254,41
2022-06-30 08:30:00,18.02498849222247,40
2022-06-30 09:00:00,17.08684843533804,54
2022-06-30 09:30:00,21.157684998347726,71
2022-06-30 10:00:00,22.629965141956358,77
2022-06-30 10:30:00,23.78574648822366,77
2022-06-30 11:00:00,18.097598990520826,39
2022-06-30 11:30:00,21.295523162462317,42
2022-06-30 12:00:00,18.441537873335108,70
2022-06-30 12:30:00,18.088692336873198,22
2022-06-30 13:00:00,20.198281952067035,59
2022-06-30 13:30:00,22.98952418350791,70
2022-06-30 14:00:00,17.39350421173662,36
2022-06-30 14:30:00,17.666544693192673,30
2022-06-30 15:00:00,21.981259426520122,35
2022-06-30 15:30:00,17.8290203510618,24
2022-06-30 16:00:00,19.922883946268765,65
2022-06-30 16:30:00,18.121241386627382,63
2022-06-30 17:00:00,17.987523031967637,63
2022-06-30 17:30:00,23.47559957078865,56
2022-06-30 18:00:00,20.167030465312077,78
2022-06-30 18:30:00,23.155381319545075,63
2022-06-30 19:00:00,24.146849641594912,50
2022-06-30 19:30:00,22.732750661227143,22
2022-06-30 20:00:00,18.065852516785355,36
2022-06-30 20:30:00,17.533493677955462,53
2022-06-30 21:00:00,24.169013369195696,62
2022-06-30 21:30:00,20.482489640125262,49
2022-06-30 22:00:00,24.528918029292917,68
2022-06-30 22:30:00,17.57147682458131,74
2022-06-30 23:00:00,22.435850427054728,65
2022-06-30 23:30:00,23.315223791602087,51
2022-07-01 00:00:00,21.778476335784255,72
2022-07-01 00:30:00,18.074053499688034,60
2022-07-01 01:00:00,17.575068841089667,69
2022-07-01 01:30:00,21.021733260942874,73
2022-07-01 02:00:00,18.12188786280385,57
2022-07-01 02:30:00,24.428500404271546,52
2022-07-01 03:00:00,24.628652666177807,78
2022-07-01 03:30:00,22.709153419042053,67
